aX,aY,aZ,gX,gY,gZ
0.225,-0.090,1.099,-11.719,2.380,37.170
0.206,-0.054,1.106,-5.981,-6.165,38.818
0.225,-0.116,1.085,2.197,-13.611,42.786
0.192,-0.110,1.064,8.362,-18.250,44.861
0.139,-0.073,1.053,11.719,-17.700,47.058
0.109,-0.110,1.042,13.672,-11.230,50.598
0.086,-0.091,1.028,13.428,0.244,53.711
0.096,-0.073,1.045,10.620,14.648,57.922
0.178,-0.129,1.077,6.958,28.137,63.171
0.246,-0.222,1.092,2.625,35.828,64.514
0.268,-0.249,1.099,-3.113,37.903,60.852
0.272,-0.201,1.080,-9.949,35.522,55.237
0.273,-0.161,1.026,-15.015,31.799,50.720
0.261,-0.109,0.992,-18.799,30.518,46.326
0.254,-0.069,0.962,-21.179,30.334,44.556
0.263,-0.035,0.945,-21.790,30.762,45.349
0.263,0.006,0.939,-21.912,31.372,46.997
0.258,-0.007,0.925,-22.827,31.616,50.171
0.282,-0.043,0.908,-24.963,31.372,52.673
0.298,-0.007,0.887,-28.137,30.457,50.964
0.331,0.032,0.876,-31.555,28.870,47.424
0.385,0.036,0.869,-32.898,24.658,44.678
0.422,0.052,0.855,-33.203,17.395,43.457
0.411,0.076,0.841,-32.959,7.324,44.800
0.379,0.114,0.827,-31.372,-3.235,49.194
0.303,0.126,0.803,-27.283,-11.047,54.077
0.240,0.126,0.794,-22.339,-14.038,57.434
0.193,0.176,0.789,-16.602,-12.268,57.678
0.150,0.216,0.793,-10.620,-7.751,55.542
0.147,0.189,0.809,-5.249,-2.319,53.894
0.181,0.124,0.836,-1.709,0.916,52.368
0.207,0.075,0.869,-0.488,0.610,49.744
0.227,0.034,0.885,-0.854,-3.235,47.180
0.236,-0.016,0.900,-3.174,-9.888,45.471
0.219,-0.052,0.897,-6.653,-17.883,44.739
0.167,-0.029,0.877,-11.047,-24.841,43.640
0.119,0.080,0.856,-15.015,-27.405,41.626
0.064,0.165,0.823,-17.334,-24.780,39.978
0.028,0.207,0.791,-18.127,-18.372,40.039
-0.007,0.237,0.776,-18.555,-9.399,40.283
-0.012,0.225,0.785,-17.822,0.366,39.734
0.023,0.192,0.801,-16.113,9.033,37.781
0.047,0.165,0.817,-14.648,14.099,33.997
0.071,0.164,0.833,-13.428,15.869,29.297
0.088,0.189,0.832,-12.695,14.893,24.658
0.102,0.203,0.836,-12.756,12.207,20.935
