aX,aY,aZ,gX,gY,gZ
1.823,-2.272,0.215,21.301,79.468,-33.447
2.148,-2.213,0.226,14.343,119.629,-32.410
2.359,-2.157,0.249,9.827,148.010,-5.127
2.287,-2.202,0.213,11.169,152.405,41.687
2.037,-2.377,0.180,20.630,138.306,94.604
1.720,-2.563,0.229,33.508,119.324,134.094
1.392,-2.593,0.297,45.593,99.548,154.785
1.102,-2.568,0.269,56.091,80.200,160.889
0.838,-2.338,0.229,59.204,65.979,150.818
0.602,-1.798,0.284,52.185,59.570,127.686
0.457,-1.252,0.385,44.495,52.246,100.464
0.347,-0.912,0.408,40.283,35.095,70.007
0.238,-0.424,0.368,30.640,9.888,26.062
0.108,0.206,0.400,15.076,-15.198,-33.386
0.104,0.683,0.399,3.845,-40.955,-97.961
0.225,1.053,0.290,-6.226,-58.777,-163.269
0.374,1.429,0.160,-26.245,-61.768,-224.426
0.621,1.797,-0.030,-55.115,-48.096,-268.433
0.977,2.131,-0.320,-88.135,-20.508,-295.105
1.372,2.539,-0.588,-122.375,15.930,-306.641
1.670,2.945,-0.803,-151.733,51.208,-298.462
1.863,3.229,-0.937,-167.358,71.045,-267.761
1.884,3.400,-1.020,-168.457,64.453,-222.839
1.786,3.465,-1.052,-155.151,36.255,-177.979
1.573,3.379,-1.026,-131.348,-0.488,-141.907
1.421,3.206,-0.920,-101.746,-34.241,-112.122
1.242,2.881,-0.961,-70.984,-58.167,-82.458
1.091,2.724,-0.780,-47.119,-61.584,-58.655
1.048,2.455,-0.663,-23.376,-54.565,-37.842
1.062,2.174,-0.536,6.409,-43.091,-14.160
1.032,1.901,-0.456,24.170,-27.832,8.850
1.082,1.669,-0.382,45.227,-15.625,41.138
1.095,1.445,-0.294,58.777,-4.822,73.059
1.079,1.281,-0.256,69.641,1.099,99.670
1.108,1.186,-0.104,76.111,1.892,119.934
0.947,0.991,-0.170,80.811,-2.930,138.123
1.015,0.730,-0.201,83.252,-2.380,149.658
1.018,0.904,0.125,83.435,-0.916,151.489
1.115,0.718,0.090,90.027,-13.184,162.964
1.123,0.613,0.078,88.013,-29.358,166.443
0.977,0.546,0.042,77.942,-40.100,167.419
0.953,0.544,0.091,65.613,-43.396,169.861
0.891,0.516,0.044,55.725,-43.457,171.936
0.865,0.579,0.126,44.861,-36.621,174.805
0.851,0.559,0.118,35.767,-28.931,179.382
0.754,0.562,0.115,29.663,-22.461,181.274
0.717,0.588,0.155,23.010,-15.503,179.382
0.632,0.566,0.135,20.447,-12.329,172.241
0.589,0.557,0.134,18.311,-10.986,158.325
