aX,aY,aZ,gX,gY,gZ
1.272,-0.986,-0.877,-274.902,-42.664,-82.397
1.261,-0.991,-0.987,-287.109,-24.231,-88.379
1.294,-0.975,-1.069,-302.063,-6.714,-92.041
1.375,-0.94,-1.138,-317.749,5.676,-92.834
1.411,-0.862,-1.206,-331.848,10.437,-94.055
1.41,-0.782,-1.289,-341.614,7.874,-97.046
1.353,-0.684,-1.403,-348.511,1.099,-101.624
1.265,-0.573,-1.531,-354.126,-4.822,-106.14
1.189,-0.46,-1.675,-360.291,-7.935,-109.497
1.121,-0.305,-1.786,-366.76,-6.348,-112.305
1.112,-0.127,-1.833,-370.544,-1.099,-115.601
1.11,0.05,-1.823,-369.08,5.249,-121.582
1.097,0.192,-1.761,-360.84,10.559,-128.296
1.131,0.29,-1.664,-348.389,12.695,-132.629
1.178,0.376,-1.559,-334.595,10.132,-135.071
1.219,0.461,-1.431,-320.862,2.014,-137.329
1.232,0.537,-1.335,-308.777,-9.949,-140.32
1.222,0.567,-1.317,-299.255,-22.522,-145.142
1.217,0.622,-1.3,-295.227,-29.968,-149.78
1.238,0.677,-1.274,-294.067,-29.907,-152.405
1.26,0.728,-1.248,-294.434,-23.987,-151.611
1.306,0.784,-1.217,-295.105,-14.099,-145.935
1.326,0.868,-1.182,-294.067,-2.869,-136.536
1.342,0.97,-1.145,-289.001,7.507,-124.695
1.364,1.07,-1.076,-278.076,14.526,-112.732
1.37,1.159,-1.014,-262.39,16.418,-103.088
1.37,1.224,-0.957,-242.676,13.672,-96.558
1.365,1.273,-0.894,-221.558,7.751,-91.125
1.344,1.312,-0.833,-200.439,0.122,-84.717
1.293,1.339,-0.786,-180.481,-7.69,-75.623
1.219,1.358,-0.747,-161.682,-14.221,-64.88
1.048,1.365,-0.735,-144.226,-17.395,-53.284
1.063,1.365,-0.676,-127.747,-14.221,-42.236
1.009,1.361,-0.633,-110.657,-7.751,-34.18
0.988,1.346,-0.584,-93.872,-1.404,-28.015
0.982,1.326,-0.557,-76.66,3.601,-22.034
0.982,1.293,-0.519,-57.251,8.179,-15.93
0.98,1.289,-0.496,-38.94,12.512,-10.559
1.034,1.226,-0.433,-19.287,15.503,-3.784
1.095,1.133,-0.411,-0.793,13.855,3.357
1.109,1.081,-0.379,15.93,9.46,8.484
1.106,1.004,-0.359,31.799,3.418,14.954
1.114,0.931,-0.336,47.791,-1.343,20.813
